t_s,user_id,step,latency_ms,ok,error
1.088814,10021,start,31.584,1,
1.089081,10014,chat_msg,299.369,1,
1.104534,10004,chat_msg,299.357,1,
1.134655,10021,new_chat,45.805,1,
1.135036,10022,start,30.769,1,
1.135285,10005,chat_msg,298.634,1,
1.135326,10015,chat_msg,297.739,1,
1.181468,10022,new_chat,46.381,1,
1.181734,10016,chat_msg,298.352,1,
1.181784,10006,chat_msg,298.757,1,
1.197009,10023,start,31.555,1,
1.227853,10017,chat_msg,297.419,1,
1.243825,10024,start,31.415,1,
1.244226,10023,new_chat,47.162,1,
1.244443,10007,chat_msg,298.489,1,
1.291272,10024,new_chat,47.389,1,
1.291505,10025,start,31.412,1,
1.291744,10008,chat_msg,297.480,1,
1.291788,10018,chat_msg,296.857,1,
1.339236,10025,new_chat,47.670,1,
1.339572,10026,start,32.613,1,
1.339848,10009,chat_msg,297.858,1,
1.339895,10019,chat_msg,297.455,1,
1.385815,10026,new_chat,46.190,1,
1.386108,10027,start,31.523,1,
1.386349,10020,chat_msg,297.814,1,
1.400885,10010,chat_msg,296.914,1,
1.416385,10000,chat_msg,296.982,1,
1.432305,10027,new_chat,46.162,1,
1.432560,10021,chat_msg,297.813,1,
1.447211,10028,start,31.192,1,
1.463140,10011,chat_msg,297.271,1,
1.463191,10001,chat_msg,297.047,1,
1.478230,10022,chat_msg,296.709,1,
1.478303,10002,chat_msg,297.184,1,
1.494368,10029,start,31.584,1,
1.494596,10028,new_chat,47.344,1,
1.494804,10012,chat_msg,298.129,1,
1.540880,10029,new_chat,46.472,1,
1.541907,10030,start,31.982,1,
1.542133,10013,chat_msg,297.650,1,
1.542198,10023,chat_msg,297.933,1,
1.557419,10003,chat_msg,296.990,1,
1.588575,10030,new_chat,46.627,1,
1.588858,10031,start,31.813,1,
1.589123,10024,chat_msg,297.803,1,
1.589170,10014,chat_msg,298.299,1,
1.620219,10004,chat_msg,312.936,1,
1.635722,10031,new_chat,46.827,1,
1.636093,10032,start,32.239,1,
1.636421,10005,chat_msg,298.511,1,
1.636490,10025,chat_msg,297.208,1,
1.636555,10015,chat_msg,298.199,1,
1.679873,10032,new_chat,43.728,1,
1.698105,10016,chat_msg,312.845,1,
1.698211,10006,chat_msg,312.598,1,
1.698288,10026,chat_msg,312.426,1,
1.698385,10033,start,41.668,1,
1.745143,10027,chat_msg,312.792,1,
1.745274,10017,chat_msg,313.395,1,
1.745358,10034,start,42.576,1,
1.746911,10033,new_chat,48.453,1,
1.747267,10007,chat_msg,300.364,1,
1.793145,10035,start,31.918,1,
1.793546,10034,new_chat,48.107,1,
1.793931,10018,chat_msg,299.757,1,
1.793991,10008,chat_msg,300.224,1,
1.794055,10028,chat_msg,299.424,1,
1.839625,10035,new_chat,46.407,1,
1.839860,10036,start,32.224,1,
1.840161,10029,chat_msg,299.190,1,
1.840229,10009,chat_msg,298.804,1,
1.840286,10019,chat_msg,298.600,1,
1.886912,10036,new_chat,47.014,1,
1.887382,10037,start,33.082,1,
1.887615,10030,chat_msg,298.987,1,
1.887663,10020,chat_msg,299.494,1,
1.904004,10010,chat_msg,300.388,1,
1.918449,10000,chat_msg,298.783,1,
1.933878,10037,new_chat,46.459,1,
1.934500,10038,start,30.412,1,
1.950981,10031,chat_msg,315.188,1,
1.951113,10021,chat_msg,315.886,1,
1.980481,10038,new_chat,45.939,1,
1.981024,10001,chat_msg,314.516,1,
1.981142,10022,chat_msg,302.513,1,
1.981274,10011,chat_msg,315.338,1,
1.981319,10002,chat_msg,301.970,1,
1.981449,10032,chat_msg,301.494,1,
1.982006,10039,start,30.389,1,
1.996917,10012,chat_msg,297.706,1,
2.027100,10039,new_chat,45.042,1,
2.043514,10040,start,32.215,1,
2.059612,10013,chat_msg,313.588,1,
2.059699,10033,chat_msg,312.721,1,
2.059780,10023,chat_msg,313.279,1,
2.059851,10003,chat_msg,297.915,1,
2.091867,10040,new_chat,48.316,1,
2.092141,10041,start,33.034,1,
2.092393,10014,chat_msg,299.620,1,
2.092445,10034,chat_msg,298.837,1,
2.092489,10024,chat_msg,300.334,1,
2.121961,10004,chat_msg,298.883,1,
2.136969,10041,new_chat,44.789,1,
2.137487,10042,start,31.024,1,
2.137753,10015,chat_msg,298.353,1,
2.137806,10005,chat_msg,299.205,1,
2.137848,10025,chat_msg,298.753,1,
2.137889,10035,chat_msg,298.216,1,
2.186260,10042,new_chat,48.728,1,
2.186474,10043,start,33.063,1,
2.186669,10036,chat_msg,299.668,1,
2.199956,10006,chat_msg,296.578,1,
2.200018,10026,chat_msg,296.312,1,
2.200108,10016,chat_msg,297.197,1,
2.230878,10043,new_chat,44.372,1,
2.231353,10037,chat_msg,297.400,1,
2.246976,10044,start,31.494,1,
2.247425,10017,chat_msg,296.924,1,
2.247557,10007,chat_msg,296.852,1,
2.247605,10027,chat_msg,297.447,1,
2.278003,10038,chat_msg,297.440,1,
2.308643,10045,start,46.364,1,
2.308912,10044,new_chat,61.861,1,
2.309228,10028,chat_msg,312.616,1,
2.309276,10018,chat_msg,313.238,1,
2.309319,10008,chat_msg,313.029,1,
2.339933,10039,chat_msg,312.756,1,
2.339989,10046,start,30.620,1,
2.340196,10029,chat_msg,297.327,1,
2.340239,10019,chat_msg,296.894,1,
2.340275,10009,chat_msg,297.104,1,
2.355478,10045,new_chat,46.778,1,
2.385838,10046,new_chat,45.817,1,
2.386304,10047,start,31.114,1,
2.386592,10020,chat_msg,295.057,1,
2.386647,10030,chat_msg,295.517,1,
2.386705,10040,chat_msg,294.787,1,
2.416431,10010,chat_msg,309.539,1,
2.432536,10000,chat_msg,311.214,1,
2.432843,10047,new_chat,46.501,1,
2.433482,10048,start,31.685,1,
2.433762,10041,chat_msg,296.696,1,
2.464092,10031,chat_msg,311.161,1,
2.464157,10021,chat_msg,310.952,1,
2.479072,10048,new_chat,45.548,1,
2.479986,10001,chat_msg,296.042,1,
2.480056,10022,chat_msg,295.727,1,
2.480118,10032,chat_msg,294.081,1,
2.480172,10002,chat_msg,295.414,1,
2.480216,10042,chat_msg,293.912,1,
2.480274,10011,chat_msg,295.718,1,
2.494879,10049,start,31.232,1,
2.511236,10012,chat_msg,311.590,1,
2.543242,10043,chat_msg,312.279,1,
2.543297,10049,new_chat,48.376,1,
2.543511,10050,start,32.739,1,
2.573840,10003,chat_msg,310.438,1,
2.573952,10013,chat_msg,311.191,1,
2.574013,10023,chat_msg,310.773,1,
2.574063,10033,chat_msg,311.029,1,
2.590390,10050,new_chat,46.846,1,
2.590609,10051,start,32.530,1,
2.605289,10024,chat_msg,296.869,1,
2.605347,10044,chat_msg,296.399,1,
2.605389,10014,chat_msg,297.578,1,
2.605426,10034,chat_msg,297.237,1,
2.621072,10004,chat_msg,297.291,1,
2.637225,10051,new_chat,46.584,1,
2.637456,10052,start,32.576,1,
2.637671,10035,chat_msg,297.936,1,
2.637714,10005,chat_msg,298.332,1,
2.637752,10015,chat_msg,298.704,1,
2.637787,10025,chat_msg,298.221,1,
2.651762,10045,chat_msg,296.241,1,
2.669550,10000,exit_chat,32.973,1,
2.684611,10052,new_chat,47.120,1,
2.684854,10046,chat_msg,298.908,1,
2.684902,10036,chat_msg,298.126,1,
2.684941,10053,start,33.027,1,
2.699057,10026,chat_msg,297.629,1,
2.699123,10006,chat_msg,297.956,1,
2.699175,10016,chat_msg,297.567,1,
2.729840,10002,exit_chat,45.774,1,
2.729917,10001,exit_chat,46.438,1,
2.729990,10053,new_chat,45.014,1,
2.730292,10047,chat_msg,297.383,1,
2.730336,10037,chat_msg,297.077,1,
2.744915,10054,start,30.517,1,
2.745290,10007,chat_msg,296.820,1,
2.745344,10027,chat_msg,296.661,1,
2.745384,10017,chat_msg,297.257,1,
2.791157,10054,new_chat,46.202,1,
2.791633,10055,start,30.797,1,
2.791973,10048,chat_msg,312.840,1,
2.792034,10038,chat_msg,312.603,1,
2.807282,10008,chat_msg,295.514,1,
2.807328,10018,chat_msg,295.802,1,
2.807364,10028,chat_msg,296.072,1,
2.808786,10003,exit_chat,33.289,1,
2.837919,10055,new_chat,46.220,1,
2.838248,10056,start,31.878,1,
2.839245,10019,chat_msg,296.461,1,
2.839291,10009,chat_msg,296.258,1,
2.839333,10039,chat_msg,297.123,1,
2.839368,10029,chat_msg,296.825,1,
2.839399,10049,chat_msg,296.069,1,
2.853333,10004,exit_chat,31.392,1,
2.884591,10005,exit_chat,45.901,1,
2.884667,10056,new_chat,46.381,1,
2.885043,10057,start,32.201,1,
2.900237,10040,chat_msg,310.035,1,
2.900305,10020,chat_msg,310.596,1,
2.900353,10030,chat_msg,310.338,1,
2.900397,10050,chat_msg,309.966,1,
2.932020,10010,chat_msg,311.326,1,
2.932099,10057,new_chat,47.019,1,
2.932843,10058,start,30.854,1,
2.933056,10041,chat_msg,296.083,1,
2.933099,10051,chat_msg,295.832,1,
2.933752,10006,exit_chat,32.985,1,
2.964419,10021,chat_msg,296.348,1,
2.964472,10031,chat_msg,296.696,1,
2.979350,10058,new_chat,46.472,1,
2.979677,10052,chat_msg,295.021,1,
2.979725,10032,chat_msg,295.828,1,
2.979762,10042,chat_msg,295.538,1,
2.979796,10022,chat_msg,296.077,1,
2.979827,10011,chat_msg,295.419,1,
2.980561,10007,exit_chat,32.269,1,
2.995620,10059,start,31.493,1,
3.011793,10012,chat_msg,297.043,1,
3.026223,10053,chat_msg,296.182,1,
3.042910,10060,start,32.237,1,
3.043241,10059,new_chat,47.580,1,
3.043541,10043,chat_msg,298.916,1,
3.043607,10008,exit_chat,32.478,1,
3.073323,10013,chat_msg,297.521,1,
3.073379,10023,chat_msg,297.340,1,
3.073430,10033,chat_msg,297.198,1,
3.088431,10009,exit_chat,46.301,1,
3.088513,10060,new_chat,45.563,1,
3.088961,10061,start,30.999,1,
3.089266,10054,chat_msg,298.038,1,
3.105163,10014,chat_msg,298.219,1,
3.105213,10034,chat_msg,298.112,1,
3.105253,10024,chat_msg,298.656,1,
3.105288,10044,chat_msg,298.514,1,
3.134698,10061,new_chat,45.684,1,
3.135330,10062,start,30.481,1,
3.135596,10035,chat_msg,297.094,1,
3.135750,10055,chat_msg,297.758,1,
3.135807,10015,chat_msg,296.938,1,
3.135848,10025,chat_msg,296.799,1,
3.149511,10045,chat_msg,296.427,1,
3.180288,10010,exit_chat,46.472,1,
3.180454,10062,new_chat,45.081,1,
3.195695,10036,chat_msg,310.223,1,
3.195772,10056,chat_msg,311.054,1,
3.195829,10046,chat_msg,310.543,1,
3.195880,10063,start,30.945,1,
3.196252,10016,chat_msg,295.238,1,
3.196294,10026,chat_msg,295.846,1,
3.226851,10011,exit_chat,45.285,1,
3.242741,10057,chat_msg,310.593,1,
3.242830,10047,chat_msg,310.379,1,
3.242892,10037,chat_msg,310.256,1,
3.242948,10064,start,31.489,1,
3.243367,10063,new_chat,47.438,1,
3.243638,10012,exit_chat,31.760,1,
3.258382,10027,chat_msg,309.784,1,
3.258430,10017,chat_msg,309.620,1,
3.275275,10058,chat_msg,295.868,1,
3.290181,10064,new_chat,47.180,1,
3.290593,10065,start,32.469,1,
3.306033,10038,chat_msg,310.633,1,
3.306098,10048,chat_msg,311.048,1,
3.306893,10013,exit_chat,32.685,1,
3.306935,10028,chat_msg,295.388,1,
3.306973,10018,chat_msg,295.603,1,
3.336354,10065,new_chat,45.723,1,
3.337820,10066,start,32.150,1,
3.338485,10019,chat_msg,296.689,1,
3.338835,10039,chat_msg,296.496,1,
3.338888,10059,chat_msg,295.609,1,
3.338949,10049,chat_msg,296.233,1,
3.338990,10029,chat_msg,296.471,1,
3.339043,10014,exit_chat,32.890,1,
3.384106,10015,exit_chat,46.641,1,
3.384170,10066,new_chat,46.314,1,
3.384616,10067,start,32.182,1,
3.400022,10060,chat_msg,311.446,1,
3.414187,10030,chat_msg,309.734,1,
3.414272,10040,chat_msg,310.356,1,
3.414334,10050,chat_msg,309.678,1,
3.414387,10020,chat_msg,310.209,1,
3.430078,10067,new_chat,45.421,1,
3.430641,10061,chat_msg,295.886,1,
3.430717,10041,chat_msg,296.512,1,
3.430780,10051,chat_msg,296.337,1,
3.445502,10068,start,43.677,1,
3.445925,10016,exit_chat,46.228,1,
3.461685,10021,chat_msg,296.394,1,
3.461741,10031,chat_msg,296.216,1,
3.477429,10022,chat_msg,296.031,1,
3.477482,10062,chat_msg,296.977,1,
3.477524,10042,chat_msg,296.302,1,
3.477563,10052,chat_msg,296.747,1,
3.477598,10032,chat_msg,296.569,1,
3.492160,10069,start,31.184,1,
3.492545,10068,new_chat,46.976,1,
3.492972,10017,exit_chat,31.481,1,
3.523246,10053,chat_msg,296.182,1,
3.539136,10069,new_chat,46.913,1,
3.539462,10070,start,31.586,1,
3.540201,10063,chat_msg,296.790,1,
3.540244,10043,chat_msg,296.564,1,
3.540711,10018,exit_chat,31.958,1,
3.585743,10023,chat_msg,311.286,1,
3.585840,10033,chat_msg,311.115,1,
3.586056,10019,exit_chat,46.375,1,
3.586119,10070,new_chat,46.621,1,
3.586473,10071,start,31.912,1,
3.601065,10064,chat_msg,310.808,1,
3.601128,10054,chat_msg,310.313,1,
3.617632,10034,chat_msg,311.269,1,
3.617683,10044,chat_msg,310.986,1,
3.617722,10024,chat_msg,311.191,1,
3.632603,10072,start,30.785,1,
3.632822,10025,chat_msg,295.180,1,
3.632866,10065,chat_msg,296.407,1,
3.632903,10055,chat_msg,295.631,1,
3.632937,10035,chat_msg,296.001,1,
3.646901,10071,new_chat,60.386,1,
3.662029,10045,chat_msg,309.885,1,
3.662271,10020,exit_chat,44.817,1,
3.677102,10072,new_chat,44.460,1,
3.692706,10066,chat_msg,308.491,1,
3.692786,10073,start,30.431,1,
3.708218,10021,exit_chat,45.523,1,
3.708711,10056,chat_msg,309.374,1,
3.708763,10036,chat_msg,309.700,1,
3.708805,10026,chat_msg,308.948,1,
3.708843,10046,chat_msg,309.315,1,
3.723611,10022,exit_chat,46.006,1,
3.738894,10067,chat_msg,308.734,1,
3.738958,10073,new_chat,46.125,1,
3.739279,10074,start,30.894,1,
3.754514,10047,chat_msg,308.306,1,
3.754575,10057,chat_msg,308.580,1,
3.754638,10037,chat_msg,308.231,1,
3.769511,10027,chat_msg,308.219,1,
3.784985,10058,chat_msg,307.905,1,
3.785163,10074,new_chat,45.829,1,
3.785570,10075,start,31.333,1,
3.800567,10068,chat_msg,307.966,1,
3.817414,10028,chat_msg,308.822,1,
3.817462,10048,chat_msg,309.041,1,
3.817500,10038,chat_msg,309.269,1,
3.817825,10023,exit_chat,31.986,1,
3.831718,10075,new_chat,46.104,1,
3.863028,10076,start,45.972,1,
3.863427,10039,chat_msg,323.570,1,
3.863477,10059,chat_msg,323.452,1,
3.863517,10049,chat_msg,323.237,1,
3.863556,10029,chat_msg,323.109,1,
3.863593,10069,chat_msg,324.381,1,
3.863633,10024,exit_chat,45.293,1,
3.878860,10025,exit_chat,45.932,1,
3.895305,10077,start,31.622,1,
3.912395,10070,chat_msg,326.218,1,
3.912453,10060,chat_msg,311.274,1,
3.912499,10076,new_chat,49.394,1,
3.926336,10030,chat_msg,309.619,1,
3.926425,10040,chat_msg,309.398,1,
3.926497,10050,chat_msg,309.220,1,
3.942235,10061,chat_msg,310.386,1,
3.942291,10041,chat_msg,310.117,1,
3.942337,10051,chat_msg,309.933,1,
3.942409,10077,new_chat,47.057,1,
3.942659,10078,start,31.601,1,
3.943113,10071,chat_msg,296.156,1,
3.944596,10026,exit_chat,32.603,1,
3.973619,10031,chat_msg,310.714,1,
3.973680,10072,chat_msg,296.505,1,
3.973741,10062,chat_msg,295.909,1,
3.973797,10032,chat_msg,295.221,1,
3.973840,10052,chat_msg,295.491,1,
3.973878,10042,chat_msg,295.770,1,
3.989073,10078,new_chat,46.377,1,
3.989317,10079,start,31.974,1,
4.005457,10027,exit_chat,32.117,1,
4.020848,10053,chat_msg,297.087,1,
4.036072,10079,new_chat,46.718,1,
4.036434,10080,start,31.453,1,
4.036673,10073,chat_msg,297.670,1,
4.036722,10043,chat_msg,296.153,1,
4.036762,10063,chat_msg,296.417,1,
4.052344,10028,exit_chat,32.185,1,
4.084029,10080,new_chat,47.556,1,
4.084401,10074,chat_msg,299.187,1,
4.084460,10033,chat_msg,298.413,1,
4.084510,10081,start,32.463,1,
4.115555,10029,exit_chat,46.831,1,
4.116528,10064,chat_msg,300.112,1,
4.116576,10054,chat_msg,299.828,1,
4.116628,10034,chat_msg,298.663,1,
4.116665,10044,chat_msg,298.507,1,
4.131516,10081,new_chat,46.964,1,
4.131737,10075,chat_msg,299.943,1,
4.131782,10065,chat_msg,298.603,1,
4.131825,10055,chat_msg,298.432,1,
4.131861,10035,chat_msg,298.265,1,
4.147406,10082,start,31.754,1,
4.162333,10045,chat_msg,298.417,1,
4.178113,10030,exit_chat,47.320,1,
4.194187,10083,start,32.374,1,
4.194497,10082,new_chat,47.052,1,
4.194726,10066,chat_msg,300.002,1,
4.209962,10046,chat_msg,297.774,1,
4.210019,10076,chat_msg,297.487,1,
4.210062,10056,chat_msg,298.556,1,
4.210098,10036,chat_msg,298.321,1,
4.225370,10031,exit_chat,47.161,1,
4.225444,10032,exit_chat,46.549,1,
4.241647,10083,new_chat,47.392,1,
4.241888,10084,start,32.268,1,
4.242110,10067,chat_msg,300.210,1,
4.242157,10077,chat_msg,299.705,1,
4.256598,10047,chat_msg,298.932,1,
4.256645,10057,chat_msg,298.768,1,
4.256684,10037,chat_msg,298.619,1,
4.289068,10084,new_chat,47.141,1,
4.289305,10085,start,33.030,1,
4.289527,10058,chat_msg,300.781,1,
4.289571,10078,chat_msg,300.453,1,
4.305023,10068,chat_msg,300.544,1,
4.320970,10038,chat_msg,300.316,1,
4.321030,10048,chat_msg,300.572,1,
4.321105,10033,exit_chat,32.351,1,
4.336355,10085,new_chat,47.014,1,
4.336590,10086,start,32.005,1,
4.336809,10079,chat_msg,300.672,1,
4.366498,10034,exit_chat,45.914,1,
4.366797,10059,chat_msg,298.454,1,
4.366848,10069,chat_msg,297.949,1,
4.366889,10049,chat_msg,298.351,1,
4.366927,10039,chat_msg,298.892,1,
4.381833,10035,exit_chat,45.801,1,
4.382002,10086,new_chat,45.376,1,
4.382272,10080,chat_msg,298.178,1,
4.397475,10087,start,31.363,1,
4.414227,10070,chat_msg,298.149,1,
4.414278,10060,chat_msg,297.937,1,
4.429290,10081,chat_msg,297.731,1,
4.429373,10040,chat_msg,298.285,1,
4.429433,10050,chat_msg,298.161,1,
4.445414,10088,start,32.243,1,
4.445655,10087,new_chat,48.111,1,
4.446057,10041,chat_msg,299.173,1,
4.446105,10071,chat_msg,298.875,1,
4.446146,10051,chat_msg,299.085,1,
4.446182,10061,chat_msg,299.564,1,
4.446246,10036,exit_chat,32.191,1,
4.491092,10052,chat_msg,312.019,1,
4.491160,10062,chat_msg,312.453,1,
4.491205,10072,chat_msg,312.692,1,
4.491242,10042,chat_msg,312.000,1,
4.491706,10089,start,31.664,1,
4.491937,10088,new_chat,46.483,1,
4.492213,10082,chat_msg,297.678,1,
4.492738,10037,exit_chat,31.910,1,
4.522282,10053,chat_msg,296.771,1,
4.538013,10089,new_chat,46.270,1,
4.538326,10090,start,31.949,1,
4.538738,10073,chat_msg,297.903,1,
4.538784,10043,chat_msg,297.587,1,
4.538824,10083,chat_msg,297.131,1,
4.538859,10063,chat_msg,297.428,1,
4.554163,10038,exit_chat,32.672,1,
4.585277,10090,new_chat,46.913,1,
4.585523,10091,start,31.794,1,
4.601245,10084,chat_msg,312.134,1,
4.601312,10074,chat_msg,312.866,1,
4.601464,10039,exit_chat,31.891,1,
4.617252,10064,chat_msg,297.388,1,
4.617302,10054,chat_msg,296.934,1,
4.617342,10044,chat_msg,296.569,1,
4.632581,10091,new_chat,47.023,1,
4.632814,10075,chat_msg,297.423,1,
4.632858,10055,chat_msg,297.006,1,
4.632896,10065,chat_msg,297.237,1,
4.632931,10085,chat_msg,296.532,1,
4.648847,10092,start,32.334,1,
4.664053,10045,chat_msg,297.503,1,
4.679260,10040,exit_chat,47.108,1,
4.679348,10086,chat_msg,297.303,1,
4.694946,10041,exit_chat,46.887,1,
4.696139,10093,start,32.545,1,
4.696357,10092,new_chat,47.471,1,
4.696630,10066,chat_msg,299.533,1,
4.710588,10046,chat_msg,297.071,1,
4.710637,10076,chat_msg,296.924,1,
4.710678,10056,chat_msg,296.792,1,
4.741072,10094,start,30.779,1,
4.741761,10067,chat_msg,296.949,1,
4.741821,10077,chat_msg,296.619,1,
4.741968,10087,chat_msg,296.264,1,
4.742853,10042,exit_chat,47.070,1,
4.755683,10093,new_chat,59.507,1,
4.770792,10057,chat_msg,310.157,1,
4.770854,10047,chat_msg,310.425,1,
4.787102,10043,exit_chat,46.657,1,
4.787180,10094,new_chat,46.055,1,
4.787593,10095,start,32.215,1,
4.787872,10088,chat_msg,295.900,1,
4.787923,10078,chat_msg,296.409,1,
4.787965,10058,chat_msg,296.684,1,
4.818021,10068,chat_msg,311.198,1,
4.818941,10048,chat_msg,297.152,1,
4.833529,10095,new_chat,45.894,1,
4.834398,10096,start,31.678,1,
4.834939,10089,chat_msg,296.861,1,
4.834983,10079,chat_msg,296.430,1,
4.864868,10044,exit_chat,46.177,1,
4.865669,10069,chat_msg,296.466,1,
4.865720,10049,chat_msg,296.328,1,
4.865761,10059,chat_msg,296.807,1,
4.880875,10096,new_chat,46.444,1,
4.896772,10080,chat_msg,311.755,1,
4.896868,10090,chat_msg,311.546,1,
4.896939,10097,start,31.901,1,
4.897412,10045,exit_chat,32.002,1,
4.912904,10060,chat_msg,295.852,1,
4.912962,10070,chat_msg,296.141,1,
4.942461,10050,chat_msg,310.069,1,
4.942549,10081,chat_msg,310.741,1,
4.942606,10091,chat_msg,309.978,1,
4.943409,10098,start,31.614,1,
4.943695,10097,new_chat,46.657,1,
4.944445,10051,chat_msg,295.951,1,
4.944741,10061,chat_msg,296.074,1,
4.944809,10071,chat_msg,296.506,1,
4.944945,10046,exit_chat,32.722,1,
4.990475,10098,new_chat,47.030,1,
4.990707,10099,start,32.389,1,
5.006151,10072,chat_msg,310.548,1,
5.006216,10092,chat_msg,309.826,1,
5.006262,10082,chat_msg,310.303,1,
5.006365,10052,chat_msg,311.331,1,
5.006532,10062,chat_msg,311.122,1,
5.006600,10047,exit_chat,31.657,1,
5.022212,10053,chat_msg,297.369,1,
5.037722,10099,new_chat,46.979,1,
5.037957,10100,start,32.221,1,
5.038177,10073,chat_msg,298.023,1,
5.038226,10063,chat_msg,297.376,1,
5.038268,10083,chat_msg,297.606,1,
5.053087,10093,chat_msg,297.361,1,
5.068337,10048,exit_chat,46.584,1,
5.084349,10100,new_chat,46.355,1,
5.084778,10101,start,32.056,1,
5.085016,10094,chat_msg,297.784,1,
5.100655,10074,chat_msg,298.125,1,
5.100715,10084,chat_msg,298.412,1,
5.101187,10049,exit_chat,32.405,1,
5.116336,10054,chat_msg,297.877,1,
5.116396,10064,chat_msg,298.295,1,
5.131061,10101,new_chat,46.244,1,
5.131397,10095,chat_msg,297.799,1,
5.131449,10075,chat_msg,297.527,1,
5.131491,10085,chat_msg,296.733,1,
5.131530,10065,chat_msg,296.937,1,
5.131566,10055,chat_msg,297.388,1,
5.132311,10102,start,30.379,1,
5.178405,10102,new_chat,46.047,1,
5.179522,10086,chat_msg,298.177,1,
5.179610,10096,chat_msg,298.659,1,
5.193343,10050,exit_chat,46.201,1,
5.193457,10051,exit_chat,45.086,1,
5.193518,10103,start,41.398,1,
5.193990,10066,chat_msg,296.500,1,
5.211031,10076,chat_msg,298.563,1,
5.211120,10056,chat_msg,298.447,1,
5.241986,10103,new_chat,48.408,1,
5.242286,10104,start,32.749,1,
5.242515,10097,chat_msg,298.782,1,
5.242561,10067,chat_msg,299.900,1,
5.242602,10087,chat_msg,299.378,1,
5.242640,10077,chat_msg,299.628,1,
5.244075,10052,exit_chat,33.542,1,
5.257717,10053,exit_chat,32.082,1,
5.272433,10057,chat_msg,297.832,1,
5.288472,10104,new_chat,46.148,1,
5.288946,10105,start,32.011,1,
5.289303,10058,chat_msg,299.044,1,
5.289376,10088,chat_msg,299.651,1,
5.289444,10078,chat_msg,299.381,1,
5.289507,10098,chat_msg,298.985,1,
5.319775,10068,chat_msg,298.557,1,
5.336440,10105,new_chat,47.436,1,
5.336963,10106,start,32.555,1,
5.337318,10089,chat_msg,300.201,1,
5.337405,10079,chat_msg,299.902,1,
5.337470,10099,chat_msg,299.701,1,
5.365353,10054,exit_chat,46.136,1,
5.380907,10069,chat_msg,312.486,1,
5.380993,10059,chat_msg,312.014,1,
5.381060,10055,exit_chat,44.902,1,
5.381788,10106,new_chat,44.768,1,
5.382044,10100,chat_msg,297.624,1,
5.397500,10107,start,32.042,1,
5.397889,10080,chat_msg,298.069,1,
5.397950,10090,chat_msg,297.755,1,
5.413671,10060,chat_msg,298.085,1,
5.413734,10070,chat_msg,297.686,1,
5.443859,10101,chat_msg,312.733,1,
5.445028,10108,start,32.430,1,
5.445274,10107,new_chat,47.693,1,
5.445674,10071,chat_msg,296.693,1,
5.445751,10061,chat_msg,297.073,1,
5.445823,10081,chat_msg,298.166,1,
5.445883,10091,chat_msg,297.852,1,
5.446036,10056,exit_chat,32.579,1,
5.476031,10102,chat_msg,297.558,1,
5.492008,10109,start,32.754,1,
5.492236,10108,new_chat,47.167,1,
5.506393,10072,chat_msg,296.486,1,
5.506448,10092,chat_msg,296.295,1,
5.506487,10082,chat_msg,296.137,1,
