t_s,user_id,step,latency_ms,ok,error
5.793344,10049,chat_msg,297.212,1,
5.793410,10031,exit_chat,31.857,1,
5.808711,10044,chat_msg,297.132,1,
5.808756,10039,chat_msg,296.987,1,
5.839633,10058,start,31.208,1,
5.855008,10034,chat_msg,296.798,1,
5.870619,10032,exit_chat,46.929,1,
5.886717,10058,new_chat,47.015,1,
5.902033,10055,chat_msg,311.860,1,
5.902082,10040,chat_msg,312.171,1,
5.902119,10050,chat_msg,312.509,1,
5.918214,10045,chat_msg,312.358,1,
5.918289,10035,chat_msg,296.507,1,
5.932470,10059,start,30.309,1,
5.962463,10033,exit_chat,45.147,1,
5.978264,10059,new_chat,45.697,1,
5.993048,10051,chat_msg,309.408,1,
5.993148,10056,chat_msg,309.103,1,
6.009317,10046,chat_msg,310.398,1,
6.009377,10041,chat_msg,310.133,1,
6.039559,10036,chat_msg,309.218,1,
6.039647,10060,start,30.630,1,
6.086415,10060,new_chat,46.711,1,
6.102209,10057,chat_msg,309.043,1,
6.102280,10052,chat_msg,309.854,1,
6.102336,10047,chat_msg,309.588,1,
6.102382,10042,chat_msg,309.440,1,
6.102799,10034,exit_chat,32.182,1,
6.133830,10037,chat_msg,309.750,1,
6.133885,10061,start,31.439,1,
6.180417,10035,exit_chat,46.792,1,
6.180612,10061,new_chat,46.694,1,
6.196607,10053,chat_msg,310.187,1,
6.196659,10058,chat_msg,309.904,1,
6.212151,10048,chat_msg,310.370,1,
6.226927,10043,chat_msg,309.008,1,
6.226982,10038,chat_msg,309.325,1,
6.243046,10062,start,31.648,1,
6.275331,10054,chat_msg,297.413,1,
6.275414,10059,chat_msg,297.107,1,
6.275468,10036,exit_chat,32.722,1,
6.291046,10062,new_chat,47.959,1,
6.321541,10049,chat_msg,313.017,1,
6.321614,10044,chat_msg,312.162,1,
6.321663,10039,chat_msg,311.958,1,
6.337124,10063,start,30.777,1,
6.368594,10037,exit_chat,31.875,1,
6.383624,10063,new_chat,46.443,1,
6.384107,10060,chat_msg,297.607,1,
6.400289,10055,chat_msg,297.409,1,
6.400344,10040,chat_msg,297.207,1,
6.400389,10050,chat_msg,297.066,1,
6.431260,10045,chat_msg,297.995,1,
6.432037,10064,start,30.488,1,
6.476707,10038,exit_chat,45.716,1,
6.477278,10064,new_chat,45.201,1,
6.477492,10061,chat_msg,296.816,1,
6.509019,10051,chat_msg,312.985,1,
6.509091,10056,chat_msg,312.703,1,
6.509147,10041,chat_msg,297.215,1,
6.509195,10046,chat_msg,297.523,1,
6.539164,10065,start,30.728,1,
6.570676,10039,exit_chat,46.771,1,
6.586833,10065,new_chat,47.618,1,
6.602514,10062,chat_msg,311.399,1,
6.617095,10057,chat_msg,310.304,1,
6.617182,10042,chat_msg,309.802,1,
6.617241,10052,chat_msg,310.232,1,
6.617280,10047,chat_msg,310.077,1,
6.633000,10066,start,30.418,1,
6.634265,10040,exit_chat,32.214,1,
6.680051,10066,new_chat,46.994,1,
6.694552,10063,chat_msg,310.834,1,
6.711801,10053,chat_msg,312.341,1,
6.711847,10058,chat_msg,311.986,1,
6.711899,10048,chat_msg,296.781,1,
6.741597,10043,chat_msg,311.042,1,
6.741696,10067,start,30.974,1,
6.756931,10041,exit_chat,45.447,1,
6.787577,10054,chat_msg,310.806,1,
6.787638,10059,chat_msg,310.560,1,
6.787689,10064,chat_msg,310.375,1,
6.787731,10067,new_chat,45.977,1,
6.834426,10049,chat_msg,311.152,1,
6.834499,10044,chat_msg,310.863,1,
6.834544,10068,start,31.124,1,
6.866641,10042,exit_chat,46.955,1,
6.882441,10068,new_chat,47.863,1,
6.898910,10065,chat_msg,312.038,1,
6.898976,10060,chat_msg,312.432,1,
6.915131,10050,chat_msg,312.849,1,
6.915182,10055,chat_msg,313.399,1,
6.929563,10045,chat_msg,297.068,1,
6.945510,10069,start,31.502,1,
6.991664,10066,chat_msg,311.550,1,
6.991739,10061,chat_msg,312.143,1,
6.991910,10043,exit_chat,46.772,1,
6.992760,10069,new_chat,47.183,1,
7.023114,10051,chat_msg,312.028,1,
7.023208,10056,chat_msg,311.889,1,
7.023272,10046,chat_msg,311.634,1,
7.038830,10070,start,31.438,1,
7.085478,10044,exit_chat,46.847,1,
7.085571,10070,new_chat,46.704,1,
7.086048,10067,chat_msg,298.275,1,
7.101374,10062,chat_msg,297.684,1,
7.117255,10057,chat_msg,297.971,1,
7.117307,10047,chat_msg,296.981,1,
7.117348,10052,chat_msg,297.318,1,
7.132507,10071,start,31.058,1,
7.178789,10045,exit_chat,46.547,1,
7.178977,10071,new_chat,46.429,1,
7.195077,10068,chat_msg,312.583,1,
7.211349,10063,chat_msg,312.870,1,
7.211398,10058,chat_msg,296.751,1,
7.211436,10053,chat_msg,297.077,1,
7.211472,10048,chat_msg,296.618,1,
7.241897,10072,start,30.876,1,
7.273713,10046,exit_chat,46.679,1,
7.289304,10072,new_chat,47.351,1,
7.289563,10059,chat_msg,297.187,1,
7.289615,10064,chat_msg,297.049,1,
7.289655,10069,chat_msg,296.857,1,
7.289695,10054,chat_msg,297.716,1,
7.336261,10073,start,31.887,1,
