t_s,user_id,step,latency_ms,ok,error
0.554429,10038,new_chat,45.672,1,
0.554648,10037,new_chat,46.507,1,
0.554848,10041,start,31.502,1,
0.555086,10014,chat_msg,295.883,1,
0.569544,10042,start,31.263,1,
0.569795,10039,new_chat,45.910,1,
0.584983,10043,start,31.109,1,
0.585316,10015,chat_msg,310.878,1,
0.585376,10040,new_chat,46.503,1,
0.585642,10044,start,31.424,1,
0.585893,10016,chat_msg,295.464,1,
0.600545,10041,new_chat,45.666,1,
0.600783,10045,start,31.583,1,
0.601347,10018,chat_msg,295.968,1,
0.601390,10017,chat_msg,295.792,1,
0.616182,10042,new_chat,46.583,1,
0.616442,10046,start,31.808,1,
0.617027,10019,chat_msg,296.387,1,
0.633091,10047,start,33.006,1,
0.633414,10044,new_chat,47.741,1,
0.633667,10043,new_chat,48.630,1,
0.634171,10020,chat_msg,298.640,1,
0.634350,10048,start,31.395,1,
0.648673,10045,new_chat,47.857,1,
0.649194,10049,start,32.376,1,
0.649436,10021,chat_msg,298.015,1,
0.664825,10046,new_chat,48.348,1,
0.665039,10050,start,32.297,1,
0.665265,10022,chat_msg,297.803,1,
0.665307,10023,chat_msg,297.600,1,
0.682170,10051,start,34.041,1,
0.682451,10048,new_chat,48.060,1,
0.682699,10047,new_chat,49.554,1,
0.682978,10024,chat_msg,299.284,1,
0.696125,10052,start,31.933,1,
0.696356,10049,new_chat,47.122,1,
0.696576,10025,chat_msg,296.926,1,
0.696662,10053,start,31.269,1,
0.711481,10050,new_chat,46.409,1,
0.711743,10054,start,31.278,1,
0.713007,10026,chat_msg,298.301,1,
0.726467,10051,new_chat,44.244,1,
0.726687,10055,start,31.061,1,
0.726894,10027,chat_msg,296.822,1,
0.742833,10056,start,32.078,1,
0.743049,10052,new_chat,46.883,1,
0.743251,10053,new_chat,46.558,1,
0.743463,10029,chat_msg,297.476,1,
0.743504,10028,chat_msg,297.321,1,
0.758749,10057,start,32.787,1,
0.758961,10054,new_chat,47.186,1,
0.759163,10030,chat_msg,297.374,1,
0.759275,10058,start,31.400,1,
0.773736,10055,new_chat,47.016,1,
0.773979,10059,start,31.356,1,
0.774253,10031,chat_msg,296.704,1,
0.789969,10056,new_chat,47.099,1,
0.790177,10060,start,31.950,1,
0.790430,10032,chat_msg,297.636,1,
0.790472,10033,chat_msg,297.439,1,
0.804729,10061,start,31.390,1,
0.804937,10057,new_chat,46.150,1,
0.805134,10058,new_chat,45.828,1,
0.805375,10034,chat_msg,296.921,1,
0.821290,10062,start,32.119,1,
0.821532,10059,new_chat,47.520,1,
0.821759,10035,chat_msg,298.083,1,
0.821803,10063,start,31.292,1,
0.836627,10060,new_chat,46.418,1,
0.837073,10064,start,32.566,1,
0.837273,10036,chat_msg,298.619,1,
0.851867,10061,new_chat,47.102,1,
0.852124,10065,start,31.567,1,
0.852343,10037,chat_msg,297.663,1,
0.852399,10038,chat_msg,297.931,1,
0.868939,10066,start,32.761,1,
0.869152,10062,new_chat,47.815,1,
0.869347,10063,new_chat,47.513,1,
0.869532,10039,chat_msg,299.703,1,
0.883365,10067,start,32.070,1,
0.883599,10064,new_chat,46.493,1,
0.883809,10040,chat_msg,298.388,1,
0.884094,10068,start,31.033,1,
0.900201,10065,new_chat,48.040,1,
0.900609,10069,start,31.943,1,
0.900876,10000,chat_msg,299.887,1,
0.900925,10041,chat_msg,300.332,1,
0.900966,10001,chat_msg,299.788,1,
0.914640,10066,new_chat,45.663,1,
0.914850,10070,start,31.748,1,
0.915044,10042,chat_msg,298.816,1,
0.915097,10002,chat_msg,298.448,1,
0.930015,10067,new_chat,46.610,1,
0.930353,10071,start,31.719,1,
0.930650,10068,new_chat,46.525,1,
0.931104,10003,chat_msg,297.095,1,
0.931164,10043,chat_msg,297.465,1,
0.931217,10004,chat_msg,297.365,1,
0.931280,10044,chat_msg,297.815,1,
0.945129,10072,start,31.126,1,
0.945349,10069,new_chat,44.696,1,
0.945568,10005,chat_msg,296.591,1,
0.945613,10045,chat_msg,296.881,1,
0.946205,10073,start,30.630,1,
0.960533,10070,new_chat,45.652,1,
0.960753,10074,start,31.014,1,
0.961196,10006,chat_msg,296.582,1,
0.961261,10046,chat_msg,296.396,1,
0.976173,10071,new_chat,45.777,1,
0.976380,10075,start,31.940,1,
0.976795,10047,chat_msg,294.058,1,
0.976848,10007,chat_msg,296.096,1,
0.976890,10048,chat_msg,294.398,1,
0.976926,10008,chat_msg,295.982,1,
0.991336,10076,start,31.320,1,
0.991668,10072,new_chat,46.501,1,
0.991881,10073,new_chat,45.604,1,
0.992603,10009,chat_msg,296.686,1,
0.992645,10049,chat_msg,296.254,1,
1.007662,10077,start,32.001,1,
1.007874,10074,new_chat,47.088,1,
1.008191,10050,chat_msg,296.657,1,
1.008246,10010,chat_msg,297.046,1,
1.008612,10078,start,30.563,1,
1.022877,10075,new_chat,46.465,1,
1.023393,10079,start,31.314,1,
1.023664,10051,chat_msg,297.159,1,
1.023714,10011,chat_msg,297.461,1,
1.038411,10076,new_chat,47.019,1,
1.038804,10080,start,31.718,1,
1.039024,10013,chat_msg,296.646,1,
1.039068,10053,chat_msg,295.786,1,
1.039105,10012,chat_msg,297.042,1,
1.039137,10052,chat_msg,296.055,1,
1.054465,10077,new_chat,46.767,1,
1.054891,10078,new_chat,46.233,1,
1.055086,10081,start,32.564,1,
1.055471,10014,chat_msg,296.915,1,
1.055512,10054,chat_msg,296.517,1,
1.069828,10082,start,31.754,1,
1.070078,10079,new_chat,46.642,1,
1.070477,10055,chat_msg,296.698,1,
1.071155,10083,start,30.592,1,
1.085008,10080,new_chat,46.171,1,
1.085647,10084,start,30.369,1,
1.086089,10056,chat_msg,296.083,1,
1.086153,10015,chat_msg,296.586,1,
1.086257,10016,chat_msg,296.471,1,
1.100769,10081,new_chat,45.651,1,
1.101001,10085,start,31.548,1,
1.101235,10057,chat_msg,296.266,1,
1.101277,10017,chat_msg,297.030,1,
1.101314,10058,chat_msg,296.148,1,
1.101348,10018,chat_msg,297.396,1,
1.115759,10082,new_chat,45.886,1,
1.116037,10083,new_chat,44.841,1,
1.116260,10086,start,31.731,1,
1.116979,10019,chat_msg,296.089,1,
1.117021,10059,chat_msg,295.454,1,
1.131513,10087,start,31.111,1,
1.131775,10084,new_chat,46.078,1,
1.132691,10060,chat_msg,296.024,1,
1.132770,10020,chat_msg,295.916,1,
1.133743,10088,start,30.502,1,
1.148128,10085,new_chat,47.093,1,
1.148405,10089,start,31.628,1,
1.148717,10061,chat_msg,296.811,1,
1.148767,10021,chat_msg,297.108,1,
1.163350,10086,new_chat,47.058,1,
1.163990,10090,start,32.841,1,
1.164213,10062,chat_msg,295.028,1,
1.164257,10063,chat_msg,294.879,1,
1.164296,10023,chat_msg,295.864,1,
1.164331,10022,chat_msg,296.205,1,
1.179159,10087,new_chat,47.590,1,
1.179531,10091,start,32.470,1,
1.179733,10088,new_chat,45.941,1,
1.180270,10024,chat_msg,296.345,1,
1.180319,10064,chat_msg,296.684,1,
1.194540,10092,start,31.625,1,
1.194768,10089,new_chat,46.307,1,
1.195074,10025,chat_msg,295.095,1,
1.195116,10065,chat_msg,294.852,1,
1.196328,10093,start,30.513,1,
1.209804,10090,new_chat,45.781,1,
1.210242,10094,start,30.317,1,
1.210505,10026,chat_msg,296.113,1,
1.210550,10066,chat_msg,295.867,1,
1.224711,10091,new_chat,45.146,1,
1.225266,10095,start,31.571,1,
1.225485,10027,chat_msg,296.077,1,
1.225527,10068,chat_msg,294.823,1,
1.225565,10067,chat_msg,295.472,1,
1.240310,10092,new_chat,45.719,1,
1.240638,10093,new_chat,44.260,1,
1.243310,10096,start,34.312,1,
1.243803,10029,chat_msg,299.061,1,
1.243838,10028,chat_msg,298.905,1,
1.243868,10069,chat_msg,298.486,1,
1.255748,10097,start,31.406,1,
1.255994,10094,new_chat,45.711,1,
1.256712,10030,chat_msg,296.377,1,
1.256776,10070,chat_msg,296.205,1,
1.270574,10098,start,30.676,1,
1.270806,10095,new_chat,45.507,1,
1.285671,10099,start,42.066,1,
1.286031,10071,chat_msg,309.820,1,
1.286094,10031,chat_msg,310.132,1,
1.286521,10096,new_chat,43.169,1,
1.286774,10100,start,31.350,1,
1.287572,10033,chat_msg,295.152,1,
1.287623,10072,chat_msg,295.920,1,
1.287678,10073,chat_msg,295.764,1,
1.287718,10032,chat_msg,295.455,1,
1.301405,10097,new_chat,45.609,1,
1.301629,10101,start,31.296,1,
1.302730,10034,chat_msg,295.310,1,
1.303011,10074,chat_msg,295.105,1,
1.317371,10098,new_chat,46.759,1,
1.317672,10102,start,31.453,1,
1.319120,10035,chat_msg,295.963,1,
1.319174,10075,chat_msg,296.244,1,
1.332557,10103,start,31.461,1,
1.332785,10100,new_chat,45.979,1,
1.333001,10099,new_chat,47.265,1,
1.333792,10104,start,30.705,1,
1.334542,10076,chat_msg,296.091,1,
1.334602,10036,chat_msg,295.968,1,
1.348702,10101,new_chat,47.041,1,
1.348924,10105,start,31.890,1,
1.349740,10077,chat_msg,295.218,1,
1.349797,10038,chat_msg,295.077,1,
1.349838,10037,chat_msg,295.699,1,
1.349887,10078,chat_msg,294.963,1,
1.364501,10102,new_chat,46.796,1,
1.364764,10106,start,32.475,1,
1.365613,10079,chat_msg,295.497,1,
1.365713,10039,chat_msg,295.406,1,
1.379702,10107,start,31.408,1,
1.379929,10103,new_chat,47.335,1,
1.380137,10104,new_chat,46.306,1,
1.381515,10040,chat_msg,296.711,1,
1.381597,10080,chat_msg,296.549,1,
1.395498,10108,start,31.455,1,
1.395721,10105,new_chat,46.765,1,
1.396272,10109,start,30.482,1,
1.396477,10001,chat_msg,294.772,1,
1.396518,10081,chat_msg,295.709,1,
1.396554,10041,chat_msg,295.007,1,
1.396588,10000,chat_msg,295.206,1,
1.411622,10106,new_chat,46.825,1,
1.411848,10110,start,32.479,1,
1.412392,10082,chat_msg,296.575,1,
1.412438,10002,chat_msg,295.827,1,
1.412476,10042,chat_msg,296.022,1,
1.412511,10083,chat_msg,296.437,1,
1.427218,10107,new_chat,47.477,1,
1.427444,10111,start,32.178,1,
1.428414,10044,chat_msg,295.930,1,
1.428474,10004,chat_msg,296.144,1,
1.428788,10003,chat_msg,296.782,1,
1.428838,10084,chat_msg,297.027,1,
1.428880,10043,chat_msg,296.712,1,
1.443009,10112,start,31.843,1,
1.443327,10108,new_chat,47.793,1,
1.443621,10109,new_chat,47.316,1,
1.443850,10045,chat_msg,295.946,1,
1.443889,10085,chat_msg,295.712,1,
1.443923,10005,chat_msg,296.256,1,
1.459074,10113,start,32.148,1,
1.459289,10110,new_chat,47.407,1,
1.459522,10114,start,30.995,1,
1.459800,10046,chat_msg,295.981,1,
1.459841,10006,chat_msg,296.186,1,
1.459877,10086,chat_msg,296.470,1,
1.473990,10111,new_chat,46.512,1,
1.474238,10115,start,31.608,1,
1.474474,10087,chat_msg,295.272,1,
1.474515,10008,chat_msg,295.152,1,
1.474551,10088,chat_msg,294.785,1,
1.474585,10048,chat_msg,295.603,1,
1.474617,10047,chat_msg,296.084,1,
1.474649,10007,chat_msg,295.845,1,
1.490534,10112,new_chat,47.471,1,
1.490732,10116,start,32.430,1,
1.490951,10089,chat_msg,296.149,1,
1.490994,10049,chat_msg,296.710,1,
1.491030,10009,chat_msg,297.005,1,
1.505306,10117,start,31.754,1,
1.505520,10113,new_chat,46.408,1,
1.505723,10114,new_chat,46.169,1,
1.505949,10010,chat_msg,296.358,1,
1.505990,10050,chat_msg,296.666,1,
1.506026,10090,chat_msg,296.185,1,
1.521009,10118,start,31.946,1,
1.521234,10115,new_chat,46.961,1,
1.521561,10011,chat_msg,296.462,1,
1.521601,10091,chat_msg,296.852,1,
1.521636,10051,chat_msg,296.705,1,
1.521673,10119,start,30.521,1,
1.535891,10116,new_chat,45.128,1,
1.536468,10120,start,31.587,1,
1.536919,10013,chat_msg,296.068,1,
1.536980,10092,chat_msg,296.614,1,
1.537028,10053,chat_msg,296.023,1,
1.537070,10012,chat_msg,295.918,1,
1.537109,10052,chat_msg,294.042,1,
1.537198,10093,chat_msg,296.510,1,
1.552048,10117,new_chat,46.706,1,
1.552241,10121,start,31.964,1,
1.552623,10094,chat_msg,296.586,1,
1.552676,10054,chat_msg,296.261,1,
1.552719,10014,chat_msg,296.472,1,
1.567749,10122,start,32.195,1,
1.567966,10118,new_chat,46.919,1,
1.568176,10119,new_chat,46.474,1,
1.568536,10055,chat_msg,297.527,1,
1.568578,10095,chat_msg,297.737,1,
1.583482,10123,start,32.577,1,
1.583768,10120,new_chat,47.268,1,
1.584411,10015,chat_msg,297.281,1,
1.584456,10096,chat_msg,297.884,1,
1.584491,10016,chat_msg,297.170,1,
1.584525,10056,chat_msg,297.556,1,
1.584630,10124,start,31.094,1,
1.601359,10121,new_chat,49.088,1,
1.601569,10125,start,34.502,1,
1.601796,10097,chat_msg,300.352,1,
1.601837,10018,chat_msg,299.533,1,
1.601867,10057,chat_msg,300.019,1,
1.601895,10058,chat_msg,299.735,1,
1.601919,10017,chat_msg,299.909,1,
1.614861,10122,new_chat,47.076,1,
1.615074,10126,start,31.969,1,
1.615320,10098,chat_msg,297.892,1,
1.615360,10019,chat_msg,297.473,1,
1.615394,10059,chat_msg,297.340,1,
1.629826,10127,start,31.376,1,
1.630043,10123,new_chat,46.507,1,
1.630248,10124,new_chat,45.561,1,
1.632440,10099,chat_msg,299.406,1,
1.632488,10060,chat_msg,299.261,1,
1.632529,10100,chat_msg,299.707,1,
1.632562,10020,chat_msg,299.180,1,
1.634038,10128,start,30.550,1,
1.645310,10125,new_chat,43.711,1,
1.645649,10021,chat_msg,296.357,1,
1.645695,10101,chat_msg,296.953,1,
1.645732,10061,chat_msg,296.598,1,
1.646502,10129,start,30.602,1,
1.660584,10126,new_chat,45.473,1,
1.660866,10130,start,31.643,1,
1.661660,10023,chat_msg,296.351,1,
1.661708,10063,chat_msg,296.557,1,
1.661749,10062,chat_msg,296.760,1,
1.661783,10022,chat_msg,296.325,1,
1.661819,10102,chat_msg,297.263,1,
1.676962,10127,new_chat,47.101,1,
1.677334,10128,new_chat,43.243,1,
1.678837,10131,start,34.314,1,
1.679268,10104,chat_msg,299.100,1,
1.679356,10024,chat_msg,298.933,1,
1.679425,10103,chat_msg,299.460,1,
1.679487,10064,chat_msg,298.731,1,
1.692317,10132,start,32.088,1,
1.692965,10129,new_chat,46.396,1,
1.693754,10105,chat_msg,297.998,1,
1.693843,10065,chat_msg,297.744,1,
1.693904,10025,chat_msg,297.979,1,
1.708058,10133,start,31.616,1,
1.708289,10130,new_chat,47.382,1,
1.710107,10026,chat_msg,298.057,1,
1.710175,10066,chat_msg,297.965,1,
1.710228,10106,chat_msg,298.567,1,
1.710300,10134,start,30.576,1,
1.723718,10131,new_chat,44.848,1,
1.723954,10135,start,31.255,1,
1.724298,10068,chat_msg,296.494,1,
1.724346,10107,chat_msg,297.089,1,
1.724385,10067,chat_msg,296.433,1,
1.724423,10027,chat_msg,296.777,1,
1.738929,10132,new_chat,46.544,1,
1.741627,10136,start,34.490,1,
1.741947,10069,chat_msg,297.521,1,
1.742020,10029,chat_msg,297.920,1,
1.742085,10109,chat_msg,298.427,1,
1.742135,10028,chat_msg,297.864,1,
1.742177,10108,chat_msg,298.799,1,
1.754124,10137,start,31.602,1,
1.754331,10133,new_chat,46.231,1,
1.754530,10134,new_chat,44.190,1,
1.754953,10110,chat_msg,295.630,1,
1.754997,10070,chat_msg,296.109,1,
1.755033,10030,chat_msg,296.345,1,
1.769469,10138,start,31.476,1,
1.769757,10135,new_chat,45.770,1,
1.772413,10111,chat_msg,298.379,1,
1.772663,10139,start,30.392,1,
1.784927,10136,new_chat,43.254,1,
1.785982,10140,start,31.259,1,
1.786198,10073,chat_msg,295.973,1,
1.786252,10071,chat_msg,296.728,1,
1.786298,10033,chat_msg,296.392,1,
1.786362,10072,chat_msg,296.291,1,
1.786403,10112,chat_msg,295.830,1,
1.786442,10031,chat_msg,296.709,1,
1.786479,10032,chat_msg,296.105,1,
1.800622,10137,new_chat,46.464,1,
1.800872,10141,start,31.724,1,
1.801123,10113,chat_msg,295.571,1,
1.801175,10074,chat_msg,296.056,1,
1.801218,10114,chat_msg,295.464,1,
1.801256,10034,chat_msg,296.668,1,
1.815815,10138,new_chat,46.293,1,
1.816197,10142,start,31.560,1,
1.816526,10139,new_chat,43.814,1,
1.817629,10035,chat_msg,297.031,1,
1.817695,10075,chat_msg,296.891,1,
1.817750,10115,chat_msg,296.480,1,
1.831507,10143,start,31.457,1,
1.831815,10140,new_chat,45.799,1,
1.832082,10116,chat_msg,296.151,1,
1.832135,10076,chat_msg,296.014,1,
1.832181,10036,chat_msg,295.884,1,
1.834055,10144,start,30.571,1,
1.848219,10141,new_chat,47.312,1,
1.848797,10145,start,31.490,1,
1.849035,10038,chat_msg,297.481,1,
1.849082,10037,chat_msg,297.343,1,
1.849124,10117,chat_msg,297.038,1,
1.849162,10078,chat_msg,297.271,1,
1.849200,10077,chat_msg,297.907,1,
1.864373,10142,new_chat,48.123,1,
1.864685,10146,start,33.422,1,
1.866023,10039,chat_msg,298.457,1,
1.866088,10118,chat_msg,298.088,1,
1.866173,10119,chat_msg,297.964,1,
1.866223,10079,chat_msg,298.863,1,
1.879229,10143,new_chat,47.684,1,
1.879655,10147,start,31.899,1,
1.879912,10144,new_chat,45.819,1,
1.880577,10040,chat_msg,296.596,1,
1.880633,10080,chat_msg,296.482,1,
1.880707,10120,chat_msg,296.902,1,
1.897878,10148,start,34.002,1,
1.898188,10145,new_chat,49.354,1,
1.898680,10000,chat_msg,299.398,1,
1.898733,10041,chat_msg,299.612,1,
1.898772,10001,chat_msg,300.008,1,
1.898808,10081,chat_msg,299.857,1,
1.898842,10121,chat_msg,297.447,1,
1.898871,10149,start,32.434,1,
1.910510,10146,new_chat,45.791,1,
1.911599,10150,start,31.448,1,
1.912009,10082,chat_msg,297.925,1,
1.912098,10002,chat_msg,297.763,1,
1.912172,10083,chat_msg,297.486,1,
1.912306,10122,chat_msg,297.406,1,
1.912375,10042,chat_msg,297.860,1,
1.926226,10147,new_chat,46.526,1,
1.926592,10151,start,31.672,1,
1.929012,10004,chat_msg,299.369,1,
1.929079,10084,chat_msg,298.469,1,
1.929136,10123,chat_msg,299.060,1,
1.929184,10044,chat_msg,299.730,1,
1.929229,10043,chat_msg,298.448,1,
1.929275,10124,chat_msg,298.996,1,
1.929316,10003,chat_msg,298.873,1,
1.941028,10152,start,30.932,1,
1.941320,10148,new_chat,43.388,1,
1.941550,10149,new_chat,42.651,1,
1.943328,10125,chat_msg,297.982,1,
1.943387,10005,chat_msg,298.248,1,
1.943436,10085,chat_msg,298.469,1,
1.943481,10045,chat_msg,298.704,1,
1.957228,10153,start,32.063,1,
1.957449,10150,new_chat,45.800,1,
1.957789,10006,chat_msg,296.510,1,
1.957854,10046,chat_msg,296.751,1,
1.957929,10126,chat_msg,297.304,1,
1.957980,10086,chat_msg,296.528,1,
1.958949,10154,start,30.561,1,
1.972179,10151,new_chat,45.544,1,
1.972427,10155,start,30.651,1,
1.973207,10128,chat_msg,295.820,1,
1.973261,10127,chat_msg,296.243,1,
1.973339,10087,chat_msg,295.708,1,
1.973390,10007,chat_msg,294.718,1,
1.973448,10088,chat_msg,295.392,1,
1.973499,10048,chat_msg,295.215,1,
1.973550,10047,chat_msg,295.070,1,
1.973609,10008,chat_msg,295.757,1,
1.987718,10152,new_chat,46.637,1,
1.988945,10156,start,32.574,1,
1.989267,10049,chat_msg,295.884,1,
1.989324,10009,chat_msg,295.776,1,
1.989371,10129,chat_msg,296.363,1,
1.989417,10089,chat_msg,296.203,1,
2.003535,10153,new_chat,46.270,1,
2.003737,10157,start,31.823,1,
2.003937,10154,new_chat,44.940,1,
2.004392,10010,chat_msg,296.916,1,
2.004437,10050,chat_msg,296.747,1,
2.004476,10090,chat_msg,296.603,1,
2.004513,10130,chat_msg,296.190,1,
2.018980,10158,start,31.904,1,
2.019236,10155,new_chat,46.775,1,
2.020135,10091,chat_msg,296.961,1,
2.020183,10131,chat_msg,296.428,1,
2.020224,10011,chat_msg,297.321,1,
2.020262,10051,chat_msg,296.820,1,
2.021730,10159,start,30.537,1,
2.035309,10156,new_chat,46.318,1,
2.035561,10160,start,31.380,1,
2.035774,10053,chat_msg,296.596,1,
2.035908,10092,chat_msg,297.184,1,
2.035950,10093,chat_msg,294.584,1,
2.035989,10052,chat_msg,296.392,1,
2.036024,10012,chat_msg,296.664,1,
2.036060,10013,chat_msg,297.596,1,
2.036095,10132,chat_msg,297.108,1,
2.050429,10157,new_chat,46.659,1,
2.050675,10161,start,32.004,1,
2.051677,10133,chat_msg,297.315,1,
2.051755,10014,chat_msg,297.799,1,
2.051856,10054,chat_msg,298.078,1,
2.051949,10134,chat_msg,297.389,1,
2.052004,10094,chat_msg,298.432,1,
2.066232,10158,new_chat,47.208,1,
2.066478,10162,start,32.290,1,
2.066728,10159,new_chat,44.960,1,
2.067262,10055,chat_msg,297.277,1,
2.067308,10135,chat_msg,297.511,1,
2.067347,10095,chat_msg,297.192,1,
2.082330,10163,start,32.201,1,
2.082572,10160,new_chat,46.977,1,
2.083421,10056,chat_msg,297.605,1,
2.083490,10015,chat_msg,298.320,1,
2.083530,10096,chat_msg,298.121,1,
2.083565,10016,chat_msg,297.953,1,
2.083599,10136,chat_msg,298.633,1,
2.084142,10164,start,30.501,1,
2.098522,10161,new_chat,47.812,1,
2.098785,10165,start,31.852,1,
2.099035,10137,chat_msg,298.365,1,
2.099085,10057,chat_msg,296.642,1,
2.099128,10058,chat_msg,296.478,1,
2.099166,10097,chat_msg,297.198,1,
2.099202,10017,chat_msg,296.336,1,
2.099236,10018,chat_msg,297.008,1,
2.114400,10162,new_chat,47.888,1,
2.114936,10166,start,32.839,1,
2.115466,10098,chat_msg,298.695,1,
2.115512,10139,chat_msg,298.935,1,
2.115550,10138,chat_msg,299.670,1,
2.115586,10059,chat_msg,298.481,1,
2.115620,10019,chat_msg,298.681,1,
2.130806,10167,start,32.658,1,
2.131132,10163,new_chat,48.766,1,
2.131419,10164,new_chat,47.230,1,
2.132677,10140,chat_msg,300.823,1,
2.132887,10060,chat_msg,300.114,1,
2.133091,10100,chat_msg,299.867,1,
2.133135,10099,chat_msg,300.567,1,
2.133177,10020,chat_msg,299.755,1,
2.149924,10168,start,36.005,1,
2.150162,10165,new_chat,51.336,1,
2.150530,10101,chat_msg,302.094,1,
2.150571,10061,chat_msg,301.954,1,
2.150606,10021,chat_msg,302.591,1,
2.150641,10141,chat_msg,302.384,1,
2.150690,10169,start,34.904,1,
2.162865,10166,new_chat,47.897,1,
2.163163,10170,start,32.805,1,
2.163394,10062,chat_msg,298.133,1,
2.163436,10023,chat_msg,298.541,1,
2.163470,10063,chat_msg,298.404,1,
2.163504,10102,chat_msg,297.728,1,
2.163535,10142,chat_msg,299.103,1,
2.163566,10022,chat_msg,298.043,1,
2.179717,10171,start,33.531,1,
2.179935,10167,new_chat,49.075,1,
2.181029,10104,chat_msg,300.240,1,
2.181107,10024,chat_msg,300.076,1,
2.181157,10103,chat_msg,299.906,1,
2.181202,10143,chat_msg,301.900,1,
2.181244,10064,chat_msg,299.790,1,
2.181286,10144,chat_msg,301.333,1,
2.183693,10172,start,30.326,1,
2.194885,10168,new_chat,44.920,1,
2.195105,10169,new_chat,44.382,1,
2.195315,10145,chat_msg,297.056,1,
2.195358,10025,chat_msg,299.434,1,
2.195394,10105,chat_msg,300.003,1,
2.195429,10065,chat_msg,299.730,1,
2.196132,10173,start,30.486,1,
2.210621,10170,new_chat,47.426,1,
2.210866,10026,chat_msg,299.991,1,
2.210914,10106,chat_msg,299.555,1,
2.210979,10146,chat_msg,300.413,1,
2.211062,10066,chat_msg,299.937,1,
2.211115,10174,start,30.961,1,
2.225968,10171,new_chat,46.208,1,
2.226220,10172,new_chat,42.489,1,
2.226499,10175,start,31.937,1,
2.226732,10068,chat_msg,301.241,1,
2.226788,10067,chat_msg,300.919,1,
2.226834,10027,chat_msg,300.792,1,
2.226876,10147,chat_msg,300.612,1,
2.226918,10107,chat_msg,301.224,1,
2.241558,10176,start,32.166,1,
2.241854,10173,new_chat,45.680,1,
2.242204,10069,chat_msg,300.182,1,
2.242262,10148,chat_msg,300.904,1,
